attack,victim,session,session_id,checkpoint,decision_id,action,risk,confidence,top_channel,constraints,transfer_status,round_trip_ms,handler_ms,read_ms,score_ms,write_ms,publish_ms,workflow_ms
genuine,s013,4,sim-f48292e524c4ca5bf8f46fb48c75ecf5,login,4f232b4ae95a49b1bc1cf39d59fb57f9,allow,9.53,0.4375,behaviour,,,186.7,28.1,4.0,0.1,12.5,11.2,
genuine,s013,4,sim-f48292e524c4ca5bf8f46fb48c75ecf5,payee,510a85cc62dd4924adc6945bb984913b,monitor,29.94,0.5865,behaviour,,,119.6,24.3,4.1,0.1,10.6,9.2,
genuine,s013,4,sim-f48292e524c4ca5bf8f46fb48c75ecf5,amount,c55e6849f8d74bc5b0b7b0a27f20fd91,step_up,54.36,0.8798,behaviour,,,204.2,33.8,4.9,0.1,15.6,12.9,
genuine,s013,4,sim-f48292e524c4ca5bf8f46fb48c75ecf5,confirmation,4637445bbc1e4fc583caa20ff94412f7,step_up,77.29,0.9135,behaviour,friction_ceiling,awaiting_step_up,326.1,53.6,5.0,0.2,11.1,10.5,26.6
takeover,s013,0,sim-91f7a91013687ee1388a1409a7c9951f,login,38315f817c1b44a59d3328af20cc1792,monitor,20.89,0.4375,context,,,270.0,24.7,4.0,0.1,9.0,11.4,
takeover,s013,0,sim-91f7a91013687ee1388a1409a7c9951f,payee,f0201aa8c52641ef9868864258cd14bc,step_up,52.74,0.5865,behaviour,,,160.3,31.5,6.7,0.1,14.1,10.4,
takeover,s013,0,sim-91f7a91013687ee1388a1409a7c9951f,amount,99978fcc0ad54c6da3a3cd0ac90a83d4,step_up,99.9,0.8798,behaviour,checkpoint,,143.1,30.4,4.5,0.2,15.5,10.0,
takeover,s013,0,sim-91f7a91013687ee1388a1409a7c9951f,confirmation,75bc05d7bfe44c1e949a05032d3696a8,block,99.96,0.9135,behaviour,,blocked,210.5,62.2,4.7,0.2,15.3,9.6,32.4
takeover,s013,1,sim-1bbd2fa982616871f23e843a26027ca9,login,89e3f53d2acf439e952f51ba2786507e,step_up,41.18,0.4375,context,,,145.8,33.5,4.5,0.1,19.3,9.4,
takeover,s013,1,sim-1bbd2fa982616871f23e843a26027ca9,payee,d1ac478d9b944359b7f65aad2f1a25d8,step_up,73.82,0.5865,behaviour,friction_ceiling,,162.7,23.5,4.1,0.1,9.8,9.3,
takeover,s013,1,sim-1bbd2fa982616871f23e843a26027ca9,amount,668c6629a5e94fa091c4a4837009c20d,step_up,99.96,0.8798,behaviour,checkpoint,,137.8,33.0,4.6,0.2,18.4,9.7,
takeover,s013,1,sim-1bbd2fa982616871f23e843a26027ca9,confirmation,a64cd10da6ae4a0ea9f4502c5b797165,block,99.99,0.9135,behaviour,,blocked,164.6,60.5,4.6,0.2,20.4,9.7,25.4
takeover,s013,2,sim-904ee17056268b944d5968791cfc5abe,login,2c8cbe1185d94169b26719c98df07f63,allow,19.67,0.4375,context,,,113.2,22.0,4.0,0.1,8.7,9.0,
takeover,s013,2,sim-904ee17056268b944d5968791cfc5abe,payee,7efa0c08047d4bbaa1ab2a6cbebceef1,step_up,47.31,0.5865,behaviour,,,144.6,25.3,4.2,0.1,11.9,8.9,
takeover,s013,2,sim-904ee17056268b944d5968791cfc5abe,amount,cad29f56d96247ae8e944bfab4aa71b0,step_up,98.49,0.8798,transaction,corroboration|checkpoint,,137.2,27.9,4.3,0.2,13.1,10.2,
takeover,s013,2,sim-904ee17056268b944d5968791cfc5abe,confirmation,f1d2f7d65dc94adaa1ef64e17ac2790f,block,99.35,0.9135,transaction,,blocked,168.3,53.6,4.8,0.2,13.2,9.3,25.9
takeover,s013,3,sim-54e7d698e1d20dc88bae7ca6e1440963,login,b1fd0c25531447d9914d2bc32f32cc95,monitor,36.45,0.4375,context,,,135.7,24.5,4.0,0.1,9.9,10.2,
takeover,s013,3,sim-54e7d698e1d20dc88bae7ca6e1440963,payee,b7690d33a1804b6aaf170196bc781d42,step_up,44.99,0.5865,behaviour,,,154.2,30.0,4.4,0.2,15.4,9.9,
takeover,s013,3,sim-54e7d698e1d20dc88bae7ca6e1440963,amount,1ccf202712c2481c8ef5f8b74bf9875a,step_up,99.62,0.8798,transaction,checkpoint,,161.7,34.3,4.5,0.2,19.0,10.5,
takeover,s013,3,sim-54e7d698e1d20dc88bae7ca6e1440963,confirmation,c804594248c84b558d46e1b49ff37c3f,block,99.9,0.9135,behaviour,,blocked,173.5,64.8,4.4,0.2,14.6,10.1,35.4
takeover,s013,4,sim-830e4e47a9b7d8b3ce522e3b5ac308d5,login,80c2306b239047d1bb5e9645882e0e39,step_up,43.78,0.4375,behaviour,,,145.8,25.0,5.8,0.1,9.2,9.6,
takeover,s013,4,sim-830e4e47a9b7d8b3ce522e3b5ac308d5,payee,69a89a336e9d4743b49b47576b0ce4d6,step_up,66.06,0.5865,behaviour,friction_ceiling,,137.6,24.3,4.1,0.1,9.8,10.1,
takeover,s013,4,sim-830e4e47a9b7d8b3ce522e3b5ac308d5,amount,d098174f3a9c4648835fb8cd697f59b8,step_up,99.92,0.8798,behaviour,checkpoint,,259.3,35.3,4.5,0.2,20.6,9.9,
takeover,s013,4,sim-830e4e47a9b7d8b3ce522e3b5ac308d5,confirmation,65921693f55448efb7956bf1fcf48ec8,block,99.93,0.9135,behaviour,,blocked,285.8,53.8,4.7,0.2,13.4,10.2,25.0
bot,s013,0,sim-c229285b75da34b889bc940227ec5bb1,login,298edd7895fa46cfa12db43284b48594,step_up,93.99,0.4375,automation,friction_ceiling,,308.5,26.2,3.9,0.1,12.0,10.0,
bot,s013,0,sim-c229285b75da34b889bc940227ec5bb1,payee,12fbc3a0e7af43829ba9be6f042c598a,step_up,99.87,0.5865,automation,friction_ceiling,,151.0,24.3,4.2,0.1,9.6,10.1,
bot,s013,0,sim-c229285b75da34b889bc940227ec5bb1,amount,633b4c80607c49deb43c11f5def4a31f,step_up,99.95,0.8798,automation,friction_ceiling,,133.5,34.3,5.3,0.1,19.2,9.4,
bot,s013,0,sim-c229285b75da34b889bc940227ec5bb1,confirmation,cfb6dba7e92e431a8a9a65206657264d,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,170.4,57.9,5.0,0.2,11.3,13.0,28.2
bot,s013,1,sim-a83e94fa24adec5787da8d2e14b7fe0f,login,016b1d4efd8940a096a5dd6363435312,step_up,93.99,0.4375,automation,friction_ceiling,,163.2,22.2,3.7,0.1,8.7,9.5,
bot,s013,1,sim-a83e94fa24adec5787da8d2e14b7fe0f,payee,50bbeea66e794aedb66ff0d3dac54b66,step_up,99.87,0.5865,automation,friction_ceiling,,292.0,25.8,4.1,0.1,9.4,12.0,
bot,s013,1,sim-a83e94fa24adec5787da8d2e14b7fe0f,amount,ccd512f2b68e456abb9b867a601b17ec,step_up,99.95,0.8798,automation,friction_ceiling,,235.3,36.4,4.3,0.1,18.8,12.9,
bot,s013,1,sim-a83e94fa24adec5787da8d2e14b7fe0f,confirmation,4113a4ab16174365ba333a9f8d93c0ea,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,216.1,59.7,4.9,0.2,10.6,12.1,31.7
bot,s013,2,sim-2d22da0ab39c5ef9215044e9ec15e502,login,c1565f35534245c38e0ddb7fd4965c5a,step_up,93.99,0.4375,automation,friction_ceiling,,155.3,29.0,4.2,0.1,14.9,9.6,
bot,s013,2,sim-2d22da0ab39c5ef9215044e9ec15e502,payee,720b313a5f6e4e109ed5a9874dbaa222,step_up,99.87,0.5865,automation,friction_ceiling,,260.9,31.9,4.2,0.1,17.1,10.3,
bot,s013,2,sim-2d22da0ab39c5ef9215044e9ec15e502,amount,e17299e2a19345ce9a60b23352b5f52b,step_up,99.95,0.8798,automation,friction_ceiling,,170.5,24.0,4.3,0.1,9.6,9.7,
bot,s013,2,sim-2d22da0ab39c5ef9215044e9ec15e502,confirmation,a20d5ef364494412a842e2a44d33571b,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,155.9,59.2,6.0,0.2,15.9,9.9,27.0
bot,s013,3,sim-f1f079a43fb416a2e7cca3dbc3d36e5d,login,37f3879b15294b35860b03dd76e9cfd8,step_up,93.99,0.4375,automation,friction_ceiling,,114.4,25.2,4.1,0.1,11.1,9.6,
bot,s013,3,sim-f1f079a43fb416a2e7cca3dbc3d36e5d,payee,c6e425862ddf4670abff287f9d5c1c3f,step_up,99.87,0.5865,automation,friction_ceiling,,141.3,30.1,4.1,0.1,16.4,9.4,
bot,s013,3,sim-f1f079a43fb416a2e7cca3dbc3d36e5d,amount,76318fef86da4ce7893b0f872f1b94eb,step_up,99.95,0.8798,automation,friction_ceiling,,142.0,28.5,4.6,0.1,12.0,11.5,
bot,s013,3,sim-f1f079a43fb416a2e7cca3dbc3d36e5d,confirmation,966a69558aaa47b89d7fb1957390a054,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,153.6,58.1,4.8,0.2,9.8,9.7,33.4
bot,s013,4,sim-7a8b460ca4bf1673e9d2eb545e8ea67a,login,15c06e928db84d349ec9cef10a4c2751,step_up,93.99,0.4375,automation,friction_ceiling,,125.8,25.6,4.0,0.1,10.6,10.6,
bot,s013,4,sim-7a8b460ca4bf1673e9d2eb545e8ea67a,payee,e3d7345e5a564775829bcace78e8f07b,step_up,99.87,0.5865,automation,friction_ceiling,,114.4,22.5,3.9,0.1,9.2,9.1,
bot,s013,4,sim-7a8b460ca4bf1673e9d2eb545e8ea67a,amount,a06154e2a1f54bcc8192fa45a24aac38,step_up,99.95,0.8798,automation,friction_ceiling,,124.6,35.4,4.5,0.1,20.1,10.5,
bot,s013,4,sim-7a8b460ca4bf1673e9d2eb545e8ea67a,confirmation,9380f9b3ebe64602a507564d31daa0f9,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,146.7,51.5,4.5,0.2,11.0,10.0,25.6
replay,s013,0,sim-e046cc317a7e88c4c9e82342ab0d7c58,login,5c5882aa40d9403c9870196dd5510af9,allow,9.53,0.4375,behaviour,,,168.0,43.4,4.1,0.1,8.7,30.2,
replay,s013,0,sim-e046cc317a7e88c4c9e82342ab0d7c58,payee,590d2c018a33416895d563d08b874f98,allow,4.58,0.5865,behaviour,,,138.1,24.3,4.0,0.1,10.0,9.9,
replay,s013,0,sim-e046cc317a7e88c4c9e82342ab0d7c58,amount,8bdeaabc19b3487c8f640fa3528c6f4e,allow,12.14,0.8798,behaviour,,,125.4,33.6,4.6,0.2,17.9,10.7,
replay,s013,0,sim-e046cc317a7e88c4c9e82342ab0d7c58,confirmation,047bd265e2b1479da77a1c7528a0a1de,step_up,40.25,0.9135,behaviour,,awaiting_step_up,165.2,65.6,4.9,0.2,18.2,10.5,31.6
replay,s013,1,sim-154260861e210dcd2f8c0bf77ff255b1,login,b7905d5aa2a5401eb30e197ab121e20d,allow,3.91,0.4375,behaviour,,,149.8,23.3,3.8,0.1,9.6,9.6,
replay,s013,1,sim-154260861e210dcd2f8c0bf77ff255b1,payee,6a8a6335a95c4217b363553fd74a6148,allow,1.25,0.5865,automation,,,183.7,24.5,4.3,0.1,10.1,9.8,
replay,s013,1,sim-154260861e210dcd2f8c0bf77ff255b1,amount,06b345b5e60448a7b31201a822cb835b,allow,0.43,0.8798,automation,,,118.5,32.2,4.6,0.2,17.7,9.5,
replay,s013,1,sim-154260861e210dcd2f8c0bf77ff255b1,confirmation,be1c3db403924c53890aa8d676313bd4,allow,2.37,0.9135,behaviour,,processing,147.7,57.1,5.0,0.2,13.7,9.9,28.0
replay,s013,2,sim-f0a3cc6c3d68f253b6a25cd5cdd06dad,login,80520957e12a4d6cae12da59c279b1ca,allow,3.41,0.4375,behaviour,,,146.7,26.8,3.9,0.1,13.3,9.3,
replay,s013,2,sim-f0a3cc6c3d68f253b6a25cd5cdd06dad,payee,a2e90437ccff4976aef9d6d7839e2542,allow,1.34,0.5865,automation,,,144.9,27.9,6.6,0.1,11.2,9.8,
replay,s013,2,sim-f0a3cc6c3d68f253b6a25cd5cdd06dad,amount,7fc220298e4a4ae2892fd440eefba032,allow,0.25,0.8798,behaviour,,,138.7,28.6,4.5,0.2,14.4,9.3,
replay,s013,2,sim-f0a3cc6c3d68f253b6a25cd5cdd06dad,confirmation,3c9e697cac2849e38a8c8990fdad2982,allow,0.31,0.9135,behaviour,,processing,177.9,62.2,4.8,0.2,10.8,9.3,37.0
replay,s013,3,sim-24fd32c6102d9801a08b67c89eb5047c,login,e8cf1523f11243178faa79384258ed93,allow,1.5,0.4375,automation,,,140.2,33.8,3.9,0.1,19.2,10.3,
replay,s013,3,sim-24fd32c6102d9801a08b67c89eb5047c,payee,f9833ae3960847808b96461b61eb541e,allow,1.41,0.5865,automation,,,141.6,33.5,4.2,0.1,19.4,9.6,
replay,s013,3,sim-24fd32c6102d9801a08b67c89eb5047c,amount,480212956c634c1b9ba4ec573011890e,allow,0.91,0.8798,automation,,,119.7,29.7,8.4,0.2,11.5,9.4,
replay,s013,3,sim-24fd32c6102d9801a08b67c89eb5047c,confirmation,b238f02a24e94c09a375f23d8972be5d,allow,0.28,0.9135,behaviour,,processing,150.5,61.1,4.8,0.2,16.1,9.9,29.9
replay,s013,4,sim-19da076029d9cbddb52e9550a0a816d3,login,4d387814205e47c2b0890f2c88edb619,allow,3.02,0.4375,automation,,,148.8,22.9,4.2,0.1,8.8,9.5,
replay,s013,4,sim-19da076029d9cbddb52e9550a0a816d3,payee,bf22f0988bc14dc78c3918346c2863be,allow,2.7,0.5865,automation,,,118.0,32.6,4.6,0.1,18.1,9.5,
replay,s013,4,sim-19da076029d9cbddb52e9550a0a816d3,amount,2c0160243d0a4384b72fa3dc0cc87a2e,allow,0.66,0.8798,automation,,,163.6,26.3,4.7,0.2,10.3,10.9,
replay,s013,4,sim-19da076029d9cbddb52e9550a0a816d3,confirmation,d880a01f0e854691b8118166df76e0a1,allow,0.56,0.9135,automation,,processing,183.1,50.7,5.0,0.2,10.3,9.5,25.6
poisoning,s013,0,sim-454bd07cf8418af9eeb9d76afb2b8306,login,b41671fdb819494d8b3da50f4df78315,allow,3.39,0.4375,behaviour,,,154.0,28.2,4.0,0.1,12.4,11.5,
poisoning,s013,0,sim-454bd07cf8418af9eeb9d76afb2b8306,payee,c740d699652446019d80e4012883db18,allow,3.27,0.5865,behaviour,,,325.5,25.4,4.6,0.1,9.5,11.0,
poisoning,s013,0,sim-454bd07cf8418af9eeb9d76afb2b8306,amount,9f7ab3e211f544f1b5f0eda14088954f,allow,6.05,0.8798,behaviour,,,213.6,33.4,4.5,0.2,19.4,9.2,
poisoning,s013,0,sim-454bd07cf8418af9eeb9d76afb2b8306,confirmation,c9b4238c3e3b469c9ad72886cf78168d,allow,19.12,0.9135,behaviour,,processing,184.1,62.7,4.5,0.2,20.3,9.5,28.0
poisoning,s013,1,sim-94b5e8fd2bcd4e8965a37ae9f2870ddb,login,bcfab60fbd7d4cd9b033fefe035173f4,allow,9.53,0.4375,behaviour,,,132.0,22.8,3.8,0.1,9.1,9.7,
poisoning,s013,1,sim-94b5e8fd2bcd4e8965a37ae9f2870ddb,payee,3aa0dec319d64919a4fe5ca2beed6454,allow,3.48,0.5865,behaviour,,,139.8,32.7,4.2,0.1,18.3,9.8,
poisoning,s013,1,sim-94b5e8fd2bcd4e8965a37ae9f2870ddb,amount,fde57d18cf4b4a42a361c0bc05b6b5a4,allow,4.48,0.8798,behaviour,,,125.2,36.1,4.4,0.2,20.0,11.3,
poisoning,s013,1,sim-94b5e8fd2bcd4e8965a37ae9f2870ddb,confirmation,2e00f716293c4e398e758c5338c22dc6,allow,18.4,0.9135,behaviour,,processing,172.4,59.8,4.9,0.2,10.1,9.3,35.1
poisoning,s013,2,sim-5afc8711a54f645be6758af5342ac603,login,b541df17aa75479ba689cdeab51c5273,allow,6.03,0.4375,behaviour,,,133.7,26.7,4.1,0.1,10.5,11.7,
poisoning,s013,2,sim-5afc8711a54f645be6758af5342ac603,payee,5fbcfcf2dd0c4e21a04b243e8443aaaa,monitor,23.81,0.5865,behaviour,,,134.8,25.1,4.6,0.1,9.6,10.5,
poisoning,s013,2,sim-5afc8711a54f645be6758af5342ac603,amount,3bbae8a6c68c4fae983671d53034fbde,allow,9.75,0.8798,behaviour,,,133.7,32.3,4.4,0.2,17.9,9.6,
poisoning,s013,2,sim-5afc8711a54f645be6758af5342ac603,confirmation,1e4ec7fa25d24761967fcd55c1efd51c,allow,15.3,0.9135,behaviour,,processing,163.7,50.1,4.8,0.2,10.2,9.5,25.2
poisoning,s013,3,sim-567442a4904bc3c89d3b92273fcbbd7b,login,cd908d8863c54905950d647aec27bdd4,allow,5.5,0.4375,behaviour,,,113.4,25.1,5.1,0.1,8.7,11.0,
poisoning,s013,3,sim-567442a4904bc3c89d3b92273fcbbd7b,payee,265528c8583a4f46be7d87ad82212073,allow,7.57,0.5865,behaviour,,,142.7,31.6,4.1,0.1,17.5,9.7,
poisoning,s013,3,sim-567442a4904bc3c89d3b92273fcbbd7b,amount,73807b21bc3b4ba98ef34f12991eb6c8,allow,8.51,0.8798,behaviour,,,179.7,30.1,4.7,0.2,14.4,10.6,
poisoning,s013,3,sim-567442a4904bc3c89d3b92273fcbbd7b,confirmation,533e4a0166a54c22a6083e0dc3de4e29,monitor,24.77,0.9135,behaviour,,processing,181.1,60.3,4.9,0.2,18.7,10.2,26.2
poisoning,s013,4,sim-c07c38eadd1e8a87a9a881c85ef03450,login,0e803d4da1654a66bbd7f12847c1dcc6,allow,9.53,0.4375,behaviour,,,117.1,23.5,4.0,0.1,9.3,9.9,
poisoning,s013,4,sim-c07c38eadd1e8a87a9a881c85ef03450,payee,85b646d9689a4fcaa9cc83fff920cc37,monitor,29.94,0.5865,behaviour,,,121.1,34.7,4.3,0.1,18.1,11.9,
poisoning,s013,4,sim-c07c38eadd1e8a87a9a881c85ef03450,amount,dfcb64999c3b40df950505524d86aa10,step_up,54.36,0.8798,behaviour,,,119.4,29.2,5.5,0.2,12.4,10.9,
poisoning,s013,4,sim-c07c38eadd1e8a87a9a881c85ef03450,confirmation,c271bb17637542e78e0c31a49da5158c,step_up,72.65,0.9135,behaviour,friction_ceiling,awaiting_step_up,181.7,63.3,5.1,0.2,21.2,10.1,26.5
